statement,category,effective_date,source
1950년 9월 15일 더글러스 맥아더 원수의 지휘 아래 유엔군과 대한민국 국군이 인천상륙작전을 전개해 성공시켰다.,전쟁사실,1950-09-15,한국민족문화대백과사전
1950년 9월 28일 대한민국 국군과 유엔군이 인천상륙작전 성공에 이어 수도 서울을 탈환했다.,전쟁사실,1950-09-28,한국민족문화대백과사전
1950년 10월 19일 중국인민지원군이 한반도에 진입해 6·25 전쟁에 참전했다.,전쟁사실,1950-10-19,위키백과(중국인민지원군)
6·25 전쟁 중 1950년 11월 27일부터 12월 11일까지 함경남도 장진호 일대에서 미 제1해병사단과 중국인민지원군 사이에 장진호 전투가 벌어졌다.,전쟁사실,1950-11-27,위키백과(장진호 전투)
6·25 전쟁 중 1950년 12월 흥남항에서 유엔군과 피난민을 해상으로 철수시킨 흥남 철수 작전이 실시되었고 12월 24일 마지막 선박이 흥남부두를 떠났다.,전쟁사실,1950-12-24,위키백과(흥남 철수 작전)
1951년 1월 4일 중국인민지원군의 대규모 공세로 대한민국 국군과 유엔군이 서울을 포기하고 후퇴한 1·4 후퇴가 발생했다.,전쟁사실,1951-01-04,위키백과(1·4 후퇴)
1951년 2월 13일부터 16일까지 경기도 양평 지평리에서 미군 제2사단 제23연대와 배속 프랑스 대대가 중공군의 공세를 격퇴한 지평리 전투가 벌어졌다.,전쟁사실,1951-02-13,한국민족문화대백과사전
1951년 6월 4일부터 19일까지 강원도 양구 도솔산에서 한국 해병대 제1연대가 북한군을 격퇴하고 도솔산을 탈환한 도솔산 전투가 벌어졌다.,전쟁사실,1951-06-04,한국민족문화대백과사전
1952년 10월 6일부터 15일까지 강원도 철원 백마고지에서 국군 제9사단이 중공군 제38군의 공세를 격퇴한 백마고지 전투가 벌어졌다.,전쟁사실,1952-10-06,한국민족문화대백과사전
1953년 7월 27일 판문점에서 6·25 전쟁의 정전협정(한국군사정전협정)이 체결되었다.,전쟁사실,1953-07-27,위키백과(6.25 전쟁)
1955년 5월 14일 소련과 동유럽 국가들이 폴란드 바르샤바에서 바르샤바 조약을 체결하며 바르샤바 조약 기구를 창설했다.,전쟁사실,1955-05-14,위키백과(바르샤바 조약 기구)
1962년 10월 22일 존 F. 케네디 미국 대통령이 소련의 쿠바 미사일 기지 건설에 대응해 쿠바 해상 봉쇄를 발표하면서 쿠바 미사일 위기가 본격화되었다.,전쟁사실,1962-10-22,YTN 역사속오늘
1962년 10월 28일 니키타 흐루쇼프 소련 공산당 서기장이 쿠바에 배치한 미사일 철거를 명령하면서 쿠바 미사일 위기가 해소되었다.,전쟁사실,1962-10-28,위키백과(쿠바 미사일 위기)
1964년 8월 2일 통킹만에서 미국 해군 구축함 매독스와 북베트남 어뢰정이 교전한 통킹만 사건이 발생했다.,전쟁사실,1964-08-02,위키백과(통킹만 사건)
1964년 8월 7일 미국 의회가 통킹만 결의를 채택하면서 미국의 베트남 전쟁 개입이 본격화되었다.,전쟁사실,1964-08-07,위키백과(통킹만 결의)
1964년 9월 22일 대한민국 국군의 제1차 베트남전 파병 부대인 제1이동외과병원과 태권도 교관단이 남베트남 사이공에 도착했다.,전쟁사실,1964-09-22,한국민족문화대백과사전
1965년 8월 13일 대한민국 국회가 베트남전 전투부대 파병 동의안을 가결했다.,전쟁사실,1965-08-13,위키백과(대한민국 국군의 베트남 전쟁 참전)
1967년 2월 14일부터 15일까지 베트남 짜빈동에서 대한민국 해병대 청룡부대 제11중대가 북베트남군과 남베트남 민족해방전선의 연대급 병력의 공격을 격퇴한 짜빈동 전투가 벌어졌다.,전쟁사실,1967-02-14,위키백과(짜빈동 전투)
1967년 6월 5일 이스라엘이 이집트를 비롯한 주변 아랍 국가를 선제 공습하면서 제3차 중동전쟁(6일 전쟁)이 발발했다.,전쟁사실,1967-06-05,YTN 역사속오늘
1967년 6월 10일 제3차 중동전쟁(6일 전쟁)이 개전 엿새 만에 이스라엘의 승리로 종결되었다.,전쟁사실,1967-06-10,위키백과(제3차 중동 전쟁)
1968년 1월 21일 북한 124군부대 무장 게릴라 31명이 청와대를 기습하기 위해 서울에 침투한 1·21 사태가 발생했다.,전쟁사실,1968-01-21,한국민족문화대백과사전
1968년 1월 23일 미 해군 정찰함 푸에블로호가 동해 공해상에서 북한 해군에 나포되어 승무원 82명이 11개월간 억류되었다.,전쟁사실,1968-01-23,위키백과(푸에블로함 피랍 사건)
1971년 12월 3일 인도가 파키스탄과의 전쟁에 돌입하면서 제3차 인도-파키스탄 전쟁이 시작되었다.,전쟁사실,1971-12-03,위키백과(방글라데시 독립 전쟁)
1971년 12월 16일 동파키스탄에 주둔하던 파키스탄군이 인도군에 항복하면서 제3차 인도-파키스탄 전쟁이 종결되고 방글라데시가 독립했다.,전쟁사실,1971-12-16,위키백과(방글라데시 독립 전쟁)
1973년 3월 23일 주베트남 대한민국 국군 후발대가 철수를 완료하면서 한국군의 베트남전 파병이 종료되었다.,전쟁사실,1973-03-23,한국민족문화대백과사전
1973년 10월 6일 이집트와 시리아가 이스라엘을 기습 침공하면서 제4차 중동전쟁(욤키푸르 전쟁)이 발발했다.,전쟁사실,1973-10-06,YTN 역사속오늘
1973년 10월 25일 제4차 중동전쟁(욤키푸르 전쟁)이 정전으로 종결되었다.,전쟁사실,1973-10-25,위키백과(욤키푸르 전쟁)
1975년 4월 30일 북베트남군이 남베트남의 수도 사이공을 점령하면서 베트남 전쟁이 종결되었다.,전쟁사실,1975-04-30,위키백과(사이공 함락)
1976년 8월 18일 판문점 공동경비구역에서 북한군이 미루나무 가지치기 작업을 감독하던 주한미군 장교 2명을 도끼로 살해한 판문점 도끼 만행 사건이 발생했다.,전쟁사실,1976-08-18,위키백과(판문점 도끼 만행 사건)
1979년 12월 24일 소련이 아프가니스탄에 제40군을 배치하며 전면 침공을 개시해 소련-아프가니스탄 전쟁이 시작되었다.,전쟁사실,1979-12-24,위키백과(소련-아프가니스탄 전쟁)
1980년 9월 22일 이라크가 이란을 전면 침공하면서 이란-이라크 전쟁이 발발했다.,전쟁사실,1980-09-22,YTN 역사속오늘
1982년 4월 2일 아르헨티나가 영국령 포클랜드 제도를 침공하면서 포클랜드 전쟁이 발발했다.,전쟁사실,1982-04-02,위키백과(포클랜드 전쟁)
1982년 5월 2일 영국 해군 잠수함 컨쿼러가 아르헨티나 해군 순양함 헤네랄 벨그라노를 어뢰로 격침시켰다.,전쟁사실,1982-05-02,위키백과(포클랜드 전쟁)
1982년 6월 14일 포클랜드 제도의 아르헨티나군이 항복하면서 포클랜드 전쟁이 영국의 승리로 종결되었다.,전쟁사실,1982-06-14,위키백과(포클랜드 전쟁)
1983년 10월 9일 미얀마(당시 버마)를 순방 중이던 전두환 대통령을 겨냥한 북한의 아웅산 묘소 폭탄 테러로 한국 정부 수행원과 취재진 17명이 사망했다.,전쟁사실,1983-10-09,위키백과(아웅산 묘역 테러 사건)
1987년 11월 29일 북한 공작원에 의해 대한항공 858편 여객기가 인도양 안다만 해역 상공에서 공중 폭파되어 탑승객 115명 전원이 사망했다.,전쟁사실,1987-11-29,위키백과(대한항공 858편 폭파 사건)
1988년 8월 20일 유엔 안전보장이사회 결의에 따른 휴전이 발효되면서 8년간의 이란-이라크 전쟁이 종결되었다.,전쟁사실,1988-08-20,위키백과(이란-이라크 전쟁)
1989년 2월 15일 마지막 소련군이 아프가니스탄에서 철수하면서 소련-아프가니스탄 전쟁이 종료되었다.,전쟁사실,1989-02-15,위키백과(소련-아프가니스탄 전쟁)
1990년 8월 2일 이라크가 쿠웨이트를 침공하면서 걸프전이 시작되었다.,전쟁사실,1990-08-02,위키백과(걸프 전쟁)
1991년 1월 17일 미국을 중심으로 한 다국적군이 이라크를 상대로 사막의 폭풍 작전을 개시했다.,전쟁사실,1991-01-17,위키백과(걸프 전쟁)
1991년 2월 24일 걸프전에서 다국적군이 사막의 사브르 작전으로 쿠웨이트를 향한 지상전을 개시했다.,전쟁사실,1991-02-24,위키백과(걸프 전쟁)
1991년 2월 28일 다국적군이 쿠웨이트에서 이라크군을 축출한 뒤 걸프전 종전을 선언했다.,전쟁사실,1991-02-28,위키백과(걸프 전쟁)
1999년 3월 24일 NATO가 코소보 사태에 개입해 유고슬라비아에 대한 공습을 개시했다.,전쟁사실,1999-03-24,위키백과(NATO의 유고슬라비아 공습)
1999년 6월 10일 NATO가 유고슬라비아 공습을 중단하면서 코소보 전쟁이 종결되었다.,전쟁사실,1999-06-10,위키백과(NATO의 유고슬라비아 공습)
1999년 6월 15일 서해 연평도 인근 북방한계선 해상에서 대한민국 해군과 북한 경비정 간에 제1연평해전이 발생했다.,전쟁사실,1999-06-15,위키백과(제1연평해전)
2001년 9월 11일 이슬람 무장단체 알카에다가 미국을 상대로 4대의 여객기를 납치한 9·11 연쇄 테러를 일으켰다.,전쟁사실,2001-09-11,위키백과(9.11 테러)
2001년 10월 7일 미국과 영국 연합군이 아프가니스탄을 공습하면서 미국-아프가니스탄 전쟁이 시작되었다.,전쟁사실,2001-10-07,HISTORY.com
2002년 6월 29일 서해 연평도 인근 북방한계선 해상에서 북한 경비정의 선제 기습 포격으로 제2연평해전이 발생했다.,전쟁사실,2002-06-29,위키백과(제2연평해전)
제2연평해전으로 대한민국 해군 장병 6명이 전사하고 19명이 부상했으며 참수리급 고속정 357호가 침몰했다.,전쟁사실,2002-06-29,위키백과(제2연평해전)
2003년 3월 20일 미국이 이라크를 침공하면서 이라크 전쟁이 시작되었다.,전쟁사실,2003-03-20,위키백과(2003년 이라크 침공)
2006년 10월 9일 북한이 함경북도 길주군 풍계리에서 첫 번째 핵실험을 실시했다.,전쟁사실,2006-10-09,국가기록원
2009년 11월 10일 서해 대청도 인근 북방한계선 해상에서 대한민국 해군과 북한 경비정 간에 대청해전이 발생했다.,전쟁사실,2009-11-10,위키백과(대청해전)
2010년 3월 26일 백령도 남서쪽 해상에서 대한민국 해군 초계함 천안함(PCC-772)이 북한의 어뢰 공격으로 침몰한 천안함 피격 사건이 발생했다.,전쟁사실,2010-03-26,위키백과(천안함 피격 사건)
천안함 피격 사건으로 대한민국 해군 장병 46명이 전사했다.,전쟁사실,2010-03-26,위키백과(천안함 피격 사건)
2010년 5월 20일 민군 합동조사단은 천안함이 북한 잠수정이 발사한 어뢰의 수중폭발로 침몰했다고 공식 발표했다.,전쟁사실,2010-05-20,민군 합동조사단
2010년 11월 23일 북한이 대한민국 인천광역시 옹진군 대연평도의 군부대와 민간인 지역을 향해 기습 포격을 가한 연평도 포격전이 발생했다.,전쟁사실,2010-11-23,위키백과(연평도 포격전)
연평도 포격전으로 대한민국 해병대원 서정우 병장과 문광욱 이병 2명이 전사하고 민간인 2명이 사망하는 등 사망자 4명이 발생했다.,전쟁사실,2010-11-23,위키백과(연평도 포격전)
연평도 포격전은 한국전쟁 정전협정 이후 북한이 대한민국 영토를 직접 포격해 민간인이 사망한 최초의 사건이다.,전쟁사실,2010-11-23,위키백과(연평도 포격전)
2011년 5월 2일 미군 특수부대가 파키스탄 아보타바드에서 넵튠 스피어 작전으로 알카에다 지도자 오사마 빈라덴을 사살했다.,전쟁사실,2011-05-02,위키백과(오사마 빈라덴의 죽음)
2011년 10월 20일 리비아의 무아마르 카다피가 고향 시르테에서 리비아 과도국가평의회군에 붙잡혀 사망했다.,전쟁사실,2011-10-20,위키백과(무아마르 카다피 살해)
2011년 12월 15일 미국 버락 오바마 대통령의 종전 선언으로 이라크 전쟁이 공식 종료되었다.,전쟁사실,2011-12-15,위키백과(이라크 전쟁)
2014년 3월 18일 러시아가 크림 공화국 및 세바스토폴과 러시아 편입 조약에 서명하며 크림반도를 병합했다.,전쟁사실,2014-03-18,위키백과(러시아의 크림반도 합병)
2015년 8월 4일 비무장지대(DMZ)에서 북한군이 매설한 목함지뢰가 폭발해 대한민국 육군 부사관 2명이 다리에 중상을 입은 목함지뢰 도발 사건이 발생했다.,전쟁사실,2015-08-04,위키백과(2015년 DMZ 지뢰폭발사건)
2017년 9월 3일 북한이 제6차 핵실험을 실시했다.,전쟁사실,2017-09-03,경향신문
2020년 9월 27일 아르메니아와 아제르바이잔 사이에 나고르노카라바흐 지역을 둘러싼 2020년 나고르노카라바흐 전쟁이 발발했다.,전쟁사실,2020-09-27,위키백과(2020년 나고르노카라바흐 전쟁)
2020년 11월 10일 아르메니아·아제르바이잔·러시아가 서명한 휴전 협정이 발효되면서 2020년 나고르노카라바흐 전쟁이 종결되었다.,전쟁사실,2020-11-10,위키백과(2020년 나고르노카라바흐 휴전 협정)
2021년 8월 15일 탈레반이 아프가니스탄의 수도 카불을 함락하고 아프가니스탄 정부의 항복을 받았다.,전쟁사실,2021-08-15,위키백과(카불 함락 2021년)
2021년 8월 30일 미군이 아프가니스탄에서 완전히 철수하면서 약 20년간 지속된 아프가니스탄 전쟁이 종료되었다.,전쟁사실,2021-08-30,위키백과(아프가니스탄 전쟁)
2022년 2월 24일 러시아가 우크라이나를 전면 침공하면서 러시아-우크라이나 전쟁이 시작되었다.,전쟁사실,2022-02-24,위키백과(러시아의 우크라이나 침공)
2023년 10월 7일 팔레스타인 무장단체 하마스가 이스라엘 남부를 기습 공격하면서 이스라엘-하마스 전쟁이 시작되었다.,전쟁사실,2023-10-07,위키백과(10월 7일 공격)
"2025년 12월 2일 국회 본회의 의결로 확정된 2026년도 한국 국방예산은 전년 대비 7.5% 증가한 65조 8,642억원이다.",경제지표,2025-12-02,국방부
"2025년 12월 2일 국회 본회의 의결로 확정된 2026년도 한국 국방예산은 전력운영비 45조 8,989억원과 방위력개선비 19조 9,653억원으로 구성된다.",경제지표,2025-12-02,국방부
2025년 12월 2일 국회 본회의 의결로 확정된 2026년도 한국 정부 예산의 총지출 규모는 727조 9천억원이다.,경제지표,2025-12-02,재정경제부(옛 기획재정부)
"국가데이터처(옛 통계청)가 발표한 2025년 출생·사망 통계 잠정치 기준, 한국의 2025년 출생아 수는 25만 4,500명으로 전년 대비 6.8% 증가했다.",경제지표,2025-12-31,국가데이터처(옛 통계청)
"국가데이터처(옛 통계청)가 발표한 2025년 출생·사망 통계 잠정치 기준, 한국의 2025년 합계출산율은 0.80명으로 2024년(0.75명)보다 0.05명 상승했다.",경제지표,2025-12-31,국가데이터처(옛 통계청)
"고용노동부 확정 고시 기준, 2026년(2026년 1월 1일~12월 31일) 한국의 최저임금은 시간급 10,320원으로 2025년(10,030원) 대비 2.9% 인상됐으며 월 환산액(209시간 기준)은 2,156,880원이다.",경제지표,2026-01-01,고용노동부
"한국은행이 2026년 3월 10일 발표한 2025년 연간 국민소득 잠정치 기준, 한국의 2025년 연간 실질 국내총생산(GDP) 성장률은 1.0%이고 명목 GDP는 2,663.3조원이다.",경제지표,2026-03-10,한국은행
"한국은행이 2026년 3월 10일 발표한 2025년 연간 국민소득 잠정치 기준, 한국의 2025년 1인당 국민총소득(GNI)은 미 달러화 기준 36,855달러(원화 기준 5,241만 6천원)다.",경제지표,2026-03-10,한국은행
"한국은행 금융통화위원회는 2026년 5월 28일 통화정책방향 결정회의에서 한국의 기준금리를 연 2.50%로 동결했으며, 이는 8회 연속 동결이다.",경제지표,2026-05-28,한국은행
"한국은행이 2026년 6월 9일 발표한 2026년 1분기 국민소득 잠정치 기준, 한국의 2026년 1분기 실질 국내총생산(GDP) 성장률은 전기 대비 1.8%로 지난 4월 속보치(1.7%)보다 0.1%포인트 상향됐다.",경제지표,2026-06-09,한국은행
"국가데이터처(옛 통계청)가 2026년 6월 11일 발표한 2026년 5월 고용동향 기준, 한국의 5월 취업자 수는 2,912만명으로 전년 동월 대비 4만명 감소했다.",경제지표,2026-06-11,국가데이터처(옛 통계청)
"국가데이터처(옛 통계청)가 2026년 6월 11일 발표한 2026년 5월 고용동향 기준, 한국의 5월 실업률은 2.9%이고 15세 이상 고용률은 63.3%다.",경제지표,2026-06-11,국가데이터처(옛 통계청)
"국가데이터처(옛 통계청)가 2026년 6월 11일 발표한 2026년 5월 고용동향 기준, 한국의 5월 청년층(15~29세) 고용률은 43.8%이고 청년층 실업률은 7.2%다.",경제지표,2026-06-11,국가데이터처(옛 통계청)
"한국은행 발표 기준, 2026년 6월 말 한국의 외환보유액은 4,273억 6천만 달러로 전월 말 대비 3억 7천만 달러 증가했다.",경제지표,2026-06-30,한국은행
"산업통상부(옛 산업통상자원부)가 2026년 7월 1일 발표한 수출입 동향 기준, 한국의 2026년 6월 수출액은 1,022억 5천만 달러로 전년 동월 대비 70.9% 증가하며 사상 처음으로 월간 수출 1,000억 달러를 돌파했다.",경제지표,2026-07-01,산업통상부(옛 산업통상자원부)
"산업통상부(옛 산업통상자원부)가 2026년 7월 1일 발표한 수출입 동향 기준, 한국의 2026년 6월 반도체 수출액은 448억 2천만 달러로 전년 동월 대비 199.5% 증가하며 사상 처음으로 월간 400억 달러를 넘어섰다.",경제지표,2026-07-01,산업통상부(옛 산업통상자원부)
"산업통상부(옛 산업통상자원부)가 2026년 7월 1일 발표한 수출입 동향 기준, 한국의 2026년 6월 무역수지는 361억 5천만 달러 흑자를 기록했다.",경제지표,2026-07-01,산업통상부(옛 산업통상자원부)
"산업통상부(옛 산업통상자원부)가 2026년 7월 1일 발표한 수출입 동향 기준, 한국의 2026년 상반기(1~6월) 수출액은 4,967억 달러로 전년 동기 대비 48.4% 증가해 반기 기준 역대 최대를 기록했다.",경제지표,2026-07-01,산업통상부(옛 산업통상자원부)
"국가데이터처(옛 통계청)가 2026년 7월 2일 발표한 소비자물가 동향 기준, 2026년 6월 한국의 소비자물가지수는 119.99(2020년=100)로 전년 동월 대비 3.2% 상승했다.",경제지표,2026-07-02,국가데이터처(옛 통계청)
"국가데이터처(옛 통계청)가 2026년 7월 2일 발표한 소비자물가 동향 기준, 2026년 6월 한국의 생활물가지수는 전년 동월 대비 3.4% 상승했다.",경제지표,2026-07-02,국가데이터처(옛 통계청)
"국가데이터처(옛 통계청)가 2026년 7월 2일 발표한 소비자물가 동향 기준, 2026년 6월 한국의 석유류 가격은 전년 동월 대비 24.7% 상승했다.",경제지표,2026-07-02,국가데이터처(옛 통계청)
"국가데이터처(옛 통계청)가 2026년 7월 2일 발표한 소비자물가 동향 기준, 2026년 6월 한국의 식료품 및 에너지 제외 지수(OECD 방식 근원물가)는 전년 동월 대비 2.5% 상승했다.",경제지표,2026-07-02,국가데이터처(옛 통계청)
"한국은행이 2026년 7월 8일 발표한 2026년 5월 국제수지 잠정치 기준, 한국의 5월 경상수지는 386억 1천만 달러 흑자로 월간 기준 역대 최대를 기록했다.",경제지표,2026-07-08,한국은행
"한국은행이 2026년 7월 8일 발표한 2026년 5월 국제수지 잠정치 기준, 한국의 2026년 1~5월 누적 경상수지 흑자는 1,413억 달러다.",경제지표,2026-07-08,한국은행
